# resident memory of every engine of one ./run_tests.sh run
# this machine has 27.4 GiB
# time suite engines rss_gib avail_gib transcript_bytes
01:39:03 test_determinism 2 11.73 13.31 445
01:39:05 test_determinism 2 11.98 13.06 445
01:39:07 test_determinism 2 12.07 12.97 445
01:39:09 test_determinism 2 12.41 12.62 445
01:39:11 test_determinism 2 12.61 12.42 445
01:39:13 test_determinism 2 12.80 12.23 445
01:39:15 test_determinism 2 12.82 12.20 445
01:39:17 test_determinism 2 12.82 12.20 445
01:39:19 test_determinism 2 12.82 12.20 445
01:39:21 test_determinism 2 12.83 12.20 445
01:39:23 test_determinism 2 12.82 12.20 445
01:39:25 test_determinism 2 12.83 12.20 445
01:39:27 test_determinism 2 12.84 12.18 445
01:39:29 test_determinism 2 12.83 12.19 445
01:39:31 test_determinism 2 12.84 12.18 445
01:39:33 test_determinism 2 12.91 12.12 445
01:39:35 test_determinism 2 12.96 12.07 445
01:39:37 test_determinism 2 13.07 11.97 445
01:39:39 test_determinism 2 13.32 11.72 445
01:39:41 test_determinism 2 13.32 11.72 445
01:39:43 test_determinism 2 13.32 11.71 445
01:39:45 test_determinism 2 13.33 11.70 445
01:39:47 test_determinism 2 13.35 11.68 445
01:39:49 test_determinism 2 13.37 11.66 445
01:39:51 test_determinism 2 13.36 11.67 445
01:39:53 test_determinism 2 13.35 11.68 445
01:39:55 test_determinism 1 9.85 15.13 600
01:39:57 test_determinism 1 9.79 15.18 600
01:39:59 test_determinism 1 0.27 24.72 601
01:40:01 test_terrain 1 0.30 24.69 620
01:40:03 test_terrain 1 0.30 24.68 620
01:40:05 test_terrain 1 0.30 24.68 620
01:40:07 test_terrain 1 0.30 24.69 620
01:40:09 test_terrain 1 0.30 24.69 620
01:40:11 test_terrain 1 0.30 24.68 620
01:40:13 test_terrain 1 0.30 24.68 620
01:40:15 test_terrain 1 0.30 24.68 620
01:40:17 test_terrain 1 0.41 24.57 620
01:40:19 test_terrain 1 0.59 24.40 620
01:40:21 test_terrain 1 0.80 24.18 620
01:40:23 test_terrain 1 0.82 24.16 620
01:40:25 test_terrain 1 1.32 23.66 620
01:40:27 test_terrain 1 1.52 23.46 620
01:40:29 test_terrain 1 1.74 23.23 620
01:40:31 test_terrain 1 2.01 22.70 620
01:40:33 test_terrain 1 2.11 22.86 620
01:40:35 test_terrain 1 2.56 22.16 620
01:40:37 test_terrain 1 2.78 22.20 620
01:40:39 test_terrain 1 2.78 22.20 620
01:40:41 test_terrain 1 3.12 21.85 620
01:40:43 test_terrain 1 3.19 21.79 620
01:40:45 test_terrain 1 3.61 21.36 620
01:40:47 test_terrain 1 3.67 21.31 620
01:40:49 test_terrain 1 3.82 21.16 620
01:40:51 test_terrain 1 3.87 21.10 620
01:40:53 test_terrain 1 3.88 21.10 620
01:40:55 test_terrain 1 4.20 20.50 620
01:40:57 test_terrain 1 4.54 20.43 620
01:40:59 test_terrain 1 4.80 20.18 620
01:41:01 test_terrain 1 4.81 20.16 620
01:41:03 test_terrain 1 4.81 20.16 620
01:41:05 test_terrain 1 4.81 20.16 620
01:41:07 test_terrain 1 4.82 20.14 620
01:41:09 test_terrain 1 4.81 20.15 620
01:41:11 test_terrain 1 4.81 20.16 620
01:41:13 test_terrain 1 4.93 20.03 620
01:41:15 test_terrain 1 5.46 19.50 620
01:41:17 test_terrain 1 5.46 19.50 620
01:41:19 test_terrain 1 5.62 19.36 620
01:41:21 test_terrain 1 6.07 18.90 620
01:41:23 test_terrain 1 6.16 18.81 620
01:41:25 test_terrain 1 6.25 18.72 620
01:41:27 test_terrain 1 6.31 18.66 620
01:41:29 test_terrain 1 6.32 18.64 620
01:41:31 test_terrain 1 6.32 18.64 620
01:41:33 test_terrain 1 6.32 18.64 620
01:41:35 test_terrain 1 6.48 18.48 620
01:41:37 test_terrain 1 6.50 18.46 620
01:41:39 test_terrain 1 6.51 18.45 620
01:41:41 test_terrain 1 6.83 18.13 620
01:41:43 test_terrain 1 6.85 18.12 620
01:41:45 test_terrain 1 6.84 18.12 620
01:41:47 test_terrain 1 6.86 18.08 620
01:41:49 test_terrain 1 7.52 17.44 620
01:41:51 test_terrain 1 7.75 17.21 620
01:41:53 test_terrain 1 7.76 17.20 620
01:41:55 test_terrain 1 7.78 17.19 620
01:41:57 test_terrain 1 7.79 17.17 620
01:41:59 test_terrain 1 7.91 17.05 620
01:42:01 test_terrain 1 7.97 16.99 620
01:42:03 test_terrain 1 7.98 16.98 620
01:42:05 test_terrain 1 7.98 16.98 620
01:42:07 test_terrain 1 7.99 16.96 620
